provider_id,name,city,state,latitude,longitude,specialty,secondary_specialty,specialty_category,experience_years,service_cost,wait_time_days,patient_rating,risk_rate,certified,background_check_passed,network_type,capacity,telehealth_available,hospital_affiliation,CMS_quality_score,region
P00143,Provider_143,City_143,FL,28.0944,-81.6603,Pediatrics,Psychiatry,Primary Care,4,150,7,1.71,0.57,FALSE,TRUE,In-network,294,FALSE,Hospital_43,2.42,West
P00144,Provider_144,City_144,TX,32.1186,-99.7518,Gastroenterology,Pediatrics,Specialty Care,31,420,51,2.83,0.95,FALSE,FALSE,Out-of-network,358,TRUE,Hospital_44,3.71,South
P00145,Provider_145,City_145,TX,32.1686,-99.7018,General Practice,Neurology,Primary Care,39,100,54,2.02,0.58,TRUE,FALSE,In-network,416,TRUE,Hospital_45,2.44,North
P00146,Provider_146,City_146,CO,39.8001,-105.5321,Neurology,Neurology,Specialty Care,23,450,36,1.93,0.16,FALSE,FALSE,Out-of-network,491,TRUE,Hospital_46,2.68,East
P00147,Provider_147,City_147,NY,43.5994,-73.9179,ENT,Neurology,Specialty Care,12,220,7,3.65,0.11,FALSE,FALSE,Out-of-network,232,FALSE,Hospital_47,1.61,North
P00148,Provider_148,City_148,MI,44.6648,-85.2524,Ophthalmology,ENT,Specialty Care,30,180,7,2.1,0.99,FALSE,TRUE,In-network,410,TRUE,Hospital_48,3.17,East
P00149,Provider_149,City_149,NC,36.1596,-78.6193,General Practice,Pediatrics,Primary Care,12,100,32,2.27,0.19,FALSE,TRUE,Out-of-network,391,FALSE,Hospital_49,2.88,East
P00150,Provider_150,City_150,CA,37.2283,-118.9679,Orthopedics,Gastroenterology,Surgical,3,400,44,3.03,0.31,FALSE,TRUE,Out-of-network,84,TRUE,Hospital_50,4.27,East
P00151,Provider_151,City_151,PA,41.2033,-77.1945,Orthopedics,Pediatrics,Surgical,1,400,21,3.01,1,TRUE,TRUE,Out-of-network,156,FALSE,Hospital_51,4.95,West
P00152,Provider_152,City_152,MI,44.3648,-85.5524,Pediatrics,Ophthalmology,Primary Care,10,150,18,4.09,0.34,TRUE,TRUE,In-network,424,FALSE,Hospital_52,3.47,South
P00153,Provider_153,City_153,MI,44.4148,-85.5024,ENT,Urology,Specialty Care,31,220,42,1.97,0.01,FALSE,FALSE,In-network,343,TRUE,Hospital_53,3.22,East
P00154,Provider_154,City_154,PA,41.3533,-77.0445,Cardiology,Dermatology,Specialty Care,16,500,55,4.64,0.68,TRUE,FALSE,In-network,402,TRUE,Hospital_54,2,North
P00155,Provider_155,City_155,NC,35.9596,-78.8193,Orthopedics,Psychiatry,Surgical,21,400,17,1.53,0.61,TRUE,TRUE,Out-of-network,187,TRUE,Hospital_55,2.98,North
P00156,Provider_156,City_156,MI,44.5648,-85.3524,Gastroenterology,Dermatology,Specialty Care,24,420,30,1.78,0.2,FALSE,FALSE,In-network,488,FALSE,Hospital_56,1.75,North
P00157,Provider_157,City_157,GA,32.4656,-82.6001,General Practice,Ophthalmology,Primary Care,16,100,59,3.67,0.09,FALSE,FALSE,Out-of-network,193,FALSE,Hospital_57,4.64,East
P00158,Provider_158,City_158,NC,36.1096,-78.6693,Cardiology,Orthopedics,Specialty Care,30,500,56,4.58,0.75,FALSE,FALSE,Out-of-network,495,FALSE,Hospital_58,4,North
P00159,Provider_159,City_159,CA,37.1783,-119.0179,Cardiology,Pediatrics,Specialty Care,13,500,24,3.71,0.2,FALSE,TRUE,Out-of-network,144,TRUE,Hospital_59,3.68,South
P00160,Provider_160,City_160,MI,44.7648,-85.1524,Psychiatry,Dermatology,Specialty Care,1,250,54,4.88,0.52,TRUE,TRUE,Out-of-network,449,FALSE,Hospital_60,2.18,West
P00161,Provider_161,City_161,AZ,34.0489,-111.0937,Dermatology,Pediatrics,Specialty Care,25,200,7,3.37,0.87,FALSE,FALSE,In-network,125,FALSE,Hospital_61,2.54,South
P00162,Provider_162,City_162,FL,28.0444,-81.7103,ENT,ENT,Specialty Care,17,220,43,1.41,0.61,TRUE,FALSE,In-network,281,TRUE,Hospital_62,4.61,East
P00163,Provider_163,City_163,NY,43.3994,-74.1179,Pediatrics,Ophthalmology,Primary Care,9,150,44,1.05,0.95,TRUE,TRUE,In-network,376,TRUE,Hospital_63,1,East
P00164,Provider_164,City_164,OH,40.5673,-82.7571,Cardiology,Orthopedics,Specialty Care,6,500,59,2.88,0.55,TRUE,FALSE,In-network,484,FALSE,Hospital_64,1.72,South
P00165,Provider_165,City_165,MI,44.5148,-85.4024,Neurology,Pediatrics,Specialty Care,3,450,24,2.88,0.66,TRUE,TRUE,In-network,478,FALSE,Hospital_65,1.53,South
P00166,Provider_166,City_166,NY,43.5494,-73.9679,General Practice,Dermatology,Primary Care,2,100,45,3.17,0.07,FALSE,FALSE,Out-of-network,244,FALSE,Hospital_66,4.72,West
P00167,Provider_167,City_167,TX,32.2686,-99.6018,Gastroenterology,General Practice,Specialty Care,11,420,20,3.9,0.75,TRUE,FALSE,In-network,172,FALSE,Hospital_67,3.17,North
P00168,Provider_168,City_168,CA,37.1283,-119.0679,Neurology,Psychiatry,Specialty Care,7,450,42,1.43,0.17,TRUE,TRUE,Out-of-network,182,FALSE,Hospital_68,3.72,West
P00169,Provider_169,City_169,FL,28.3944,-81.3603,Cardiology,Cardiology,Specialty Care,19,500,21,2.15,0.93,FALSE,TRUE,In-network,75,FALSE,Hospital_69,1.76,West
P00170,Provider_170,City_170,OH,40.8673,-82.4571,Ophthalmology,Ophthalmology,Specialty Care,31,180,12,1.54,0,FALSE,TRUE,Out-of-network,66,FALSE,Hospital_70,3.02,South
P00171,Provider_171,City_171,AZ,34.0489,-111.0937,Psychiatry,General Practice,Specialty Care,6,250,43,4.95,0.6,TRUE,FALSE,Out-of-network,184,FALSE,Hospital_71,4.35,South
P00172,Provider_172,City_172,AZ,34.0989,-111.0437,General Practice,Psychiatry,Primary Care,15,100,44,1.79,0.63,TRUE,FALSE,Out-of-network,361,FALSE,Hospital_72,4.28,North
P00173,Provider_173,City_173,NY,43.3994,-74.1179,Psychiatry,Psychiatry,Specialty Care,38,250,12,2.32,0.45,FALSE,TRUE,In-network,125,FALSE,Hospital_73,1.9,West
P00174,Provider_174,City_174,AZ,34.1989,-110.9437,Dermatology,Pediatrics,Specialty Care,22,200,46,4.22,0.51,FALSE,FALSE,In-network,92,TRUE,Hospital_74,4.56,East
P00175,Provider_175,City_175,FL,28.1944,-81.5603,Dermatology,Dermatology,Specialty Care,35,200,56,4.57,0.4,FALSE,TRUE,In-network,144,TRUE,Hospital_75,4.73,South
P00176,Provider_176,City_176,OH,40.6673,-82.6571,Ophthalmology,Neurology,Specialty Care,35,180,48,3.39,0.03,TRUE,FALSE,Out-of-network,87,TRUE,Hospital_76,3.14,South
P00177,Provider_177,City_177,CO,39.8501,-105.4821,Ophthalmology,Dermatology,Specialty Care,35,180,14,1.54,0.43,FALSE,FALSE,In-network,173,FALSE,Hospital_77,2.01,East
P00178,Provider_178,City_178,OH,40.7673,-82.5571,ENT,Orthopedics,Specialty Care,8,220,19,1.98,0.77,TRUE,FALSE,In-network,215,TRUE,Hospital_78,1.07,East
P00179,Provider_179,City_179,CA,37.1783,-119.0179,Endocrinology,Neurology,Specialty Care,39,400,50,2.97,0.05,FALSE,TRUE,In-network,155,FALSE,Hospital_79,3.01,West
P00180,Provider_180,City_180,GA,32.6156,-82.4501,ENT,Cardiology,Specialty Care,5,220,28,1.92,0.96,TRUE,FALSE,Out-of-network,318,TRUE,Hospital_80,4.74,West
P00181,Provider_181,City_181,IL,40.6331,-89.3985,Cardiology,ENT,Specialty Care,3,500,33,1.31,0.44,TRUE,FALSE,In-network,190,FALSE,Hospital_81,4.72,West
P00182,Provider_182,City_182,TX,32.0186,-99.8518,Gastroenterology,Ophthalmology,Specialty Care,20,420,14,1.01,0.6,TRUE,FALSE,In-network,489,FALSE,Hospital_82,3.42,West
P00183,Provider_183,City_183,OH,40.5173,-82.8071,Urology,Ophthalmology,Specialty Care,16,380,14,1.21,0.3,TRUE,TRUE,Out-of-network,80,FALSE,Hospital_83,2.41,East
P00184,Provider_184,City_184,FL,28.1444,-81.6103,Orthopedics,Ophthalmology,Surgical,14,400,6,3.06,0.6,TRUE,FALSE,In-network,405,TRUE,Hospital_84,1.39,North
P00185,Provider_185,City_185,FL,28.1944,-81.5603,Endocrinology,Orthopedics,Specialty Care,18,400,57,4.93,0.39,FALSE,FALSE,In-network,71,TRUE,Hospital_85,3.17,East
P00186,Provider_186,City_186,MA,42.6572,-71.1324,Neurology,Neurology,Specialty Care,2,450,6,3.66,0.76,FALSE,FALSE,Out-of-network,221,FALSE,Hospital_86,3.59,South
P00187,Provider_187,City_187,FL,28.2944,-81.4603,Orthopedics,Neurology,Surgical,29,400,38,1.08,0.36,FALSE,FALSE,Out-of-network,238,TRUE,Hospital_87,1.93,North
P00188,Provider_188,City_188,TX,32.3186,-99.5518,Ophthalmology,General Practice,Specialty Care,28,180,48,4.89,0.37,FALSE,FALSE,Out-of-network,335,TRUE,Hospital_88,1.61,North
P00189,Provider_189,City_189,AZ,34.4489,-110.6937,Psychiatry,Psychiatry,Specialty Care,21,250,40,3.44,0.63,FALSE,TRUE,Out-of-network,224,TRUE,Hospital_89,1,North
P00190,Provider_190,City_190,WA,48.2011,-120.2901,Gastroenterology,Urology,Specialty Care,15,420,49,2.21,0.31,TRUE,FALSE,In-network,353,FALSE,Hospital_90,2.49,West
P00191,Provider_191,City_191,GA,32.1656,-82.9001,Orthopedics,Dermatology,Surgical,40,400,27,2.64,0.41,FALSE,TRUE,Out-of-network,160,FALSE,Hospital_91,4.76,East
P00192,Provider_192,City_192,CA,36.8283,-119.3679,Orthopedics,ENT,Surgical,38,400,12,3.06,0.81,TRUE,FALSE,In-network,394,TRUE,Hospital_92,4.02,West
P00193,Provider_193,City_193,PA,41.3033,-77.0945,Dermatology,Dermatology,Specialty Care,12,200,42,3.44,0.69,TRUE,TRUE,In-network,338,TRUE,Hospital_93,2.65,North
P00194,Provider_194,City_194,WA,47.9011,-120.5901,Neurology,Neurology,Specialty Care,8,450,52,4.44,0.87,TRUE,FALSE,Out-of-network,179,TRUE,Hospital_94,4.32,East
P00195,Provider_195,City_195,MI,44.5148,-85.4024,Neurology,Urology,Specialty Care,2,450,10,1.2,0.63,TRUE,FALSE,In-network,428,TRUE,Hospital_95,4,North
P00196,Provider_196,City_196,OH,40.6673,-82.6571,Pediatrics,Neurology,Primary Care,15,150,42,1.45,0.36,TRUE,TRUE,In-network,171,FALSE,Hospital_96,2.16,South
P00197,Provider_197,City_197,NC,36.0596,-78.7193,Ophthalmology,Cardiology,Specialty Care,15,180,34,1.12,0.85,FALSE,FALSE,In-network,170,TRUE,Hospital_97,3.61,West
P00198,Provider_198,City_198,OH,40.7673,-82.5571,General Practice,Pediatrics,Primary Care,6,100,26,3.94,0.07,FALSE,FALSE,Out-of-network,442,FALSE,Hospital_98,3.38,East
P00199,Provider_199,City_199,AZ,34.4489,-110.6937,Dermatology,Neurology,Specialty Care,7,200,57,1.73,0.71,FALSE,TRUE,In-network,79,FALSE,Hospital_99,3.1,West
P00200,Provider_200,City_200,MI,44.7648,-85.1524,ENT,Psychiatry,Specialty Care,21,220,52,1.16,0.02,FALSE,TRUE,In-network,78,TRUE,Hospital_100,3.07,West
P00201,Provider_201,City_1,WA,47.7511,-120.7401,Psychiatry,Dermatology,Specialty Care,35,250,46,1.16,0.06,FALSE,FALSE,Out-of-network,137,TRUE,Hospital_1,4.3,East
P00202,Provider_202,City_2,NV,38.8526,-116.3694,Pediatrics,Endocrinology,Primary Care,7,150,12,1.32,0.06,FALSE,FALSE,Out-of-network,253,TRUE,Hospital_2,2.33,South
P00203,Provider_203,City_3,AZ,34.1489,-110.9937,Dermatology,ENT,Specialty Care,18,200,39,3.01,0.62,FALSE,TRUE,Out-of-network,396,FALSE,Hospital_3,3.91,East
P00204,Provider_204,City_4,NY,43.4494,-74.0679,Gastroenterology,Cardiology,Specialty Care,30,420,18,2.04,0.3,TRUE,TRUE,Out-of-network,294,TRUE,Hospital_4,4.62,North
P00205,Provider_205,City_5,NY,43.4994,-74.0179,Urology,Ophthalmology,Specialty Care,32,380,42,3.14,0.33,TRUE,TRUE,In-network,137,FALSE,Hospital_5,4.3,North
P00206,Provider_206,City_6,MI,44.5648,-85.3524,Gastroenterology,General Practice,Specialty Care,17,420,6,2.77,0.83,TRUE,FALSE,Out-of-network,60,TRUE,Hospital_6,4.57,West
P00207,Provider_207,City_7,PA,41.5033,-76.8945,Ophthalmology,Neurology,Specialty Care,18,180,39,2.79,0.59,TRUE,FALSE,In-network,152,FALSE,Hospital_7,3.8,North
P00208,Provider_208,City_8,IL,40.9831,-89.0485,Psychiatry,Urology,Specialty Care,40,250,31,3.42,0.54,FALSE,TRUE,In-network,195,TRUE,Hospital_8,3.51,East
P00209,Provider_209,City_9,WA,48.1511,-120.3401,Dermatology,Urology,Specialty Care,8,200,15,4.92,0.7,TRUE,FALSE,In-network,122,TRUE,Hospital_9,2.14,East
P00210,Provider_210,City_10,CO,40.0001,-105.3321,Neurology,Gastroenterology,Specialty Care,34,450,34,1.02,0.1,FALSE,TRUE,In-network,479,FALSE,Hospital_10,2.54,South
P00211,Provider_211,City_11,WA,47.7511,-120.7401,Neurology,Endocrinology,Specialty Care,3,450,41,4.75,0.51,FALSE,TRUE,Out-of-network,433,TRUE,Hospital_11,1.65,West
P00212,Provider_212,City_12,MI,44.3648,-85.5524,Pediatrics,Pediatrics,Primary Care,11,150,17,4.16,0.73,TRUE,FALSE,In-network,357,FALSE,Hospital_12,4.16,East
P00213,Provider_213,City_13,TX,32.0686,-99.8018,Urology,Pediatrics,Specialty Care,14,380,12,4.2,0.32,TRUE,TRUE,Out-of-network,139,TRUE,Hospital_13,1.51,South
P00214,Provider_214,City_14,CA,36.9283,-119.2679,Gastroenterology,Ophthalmology,Specialty Care,14,420,48,1.56,0.98,TRUE,TRUE,In-network,417,TRUE,Hospital_14,2.73,South
P00215,Provider_215,City_15,NY,43.4994,-74.0179,Neurology,Urology,Specialty Care,22,450,18,2.7,0.01,FALSE,TRUE,Out-of-network,105,FALSE,Hospital_15,2.26,East
P00216,Provider_216,City_16,AZ,34.2989,-110.8437,Psychiatry,Ophthalmology,Specialty Care,23,250,26,2.69,0.98,FALSE,FALSE,Out-of-network,296,FALSE,Hospital_16,1.33,East
P00217,Provider_217,City_17,AZ,34.3489,-110.7937,Pediatrics,Cardiology,Primary Care,40,150,39,3.35,0.56,TRUE,FALSE,Out-of-network,494,FALSE,Hospital_17,1.25,South
P00218,Provider_218,City_18,MA,42.7572,-71.0324,Dermatology,Orthopedics,Specialty Care,40,200,49,1.68,0.95,TRUE,TRUE,Out-of-network,172,FALSE,Hospital_18,4.58,West
P00219,Provider_219,City_19,NC,36.1596,-78.6193,Pediatrics,Pediatrics,Primary Care,23,150,48,4.71,0.17,FALSE,FALSE,Out-of-network,395,TRUE,Hospital_19,3.64,North
P00220,Provider_220,City_20,FL,28.4444,-81.3103,Urology,Gastroenterology,Specialty Care,38,380,22,4.33,0.93,TRUE,TRUE,Out-of-network,221,TRUE,Hospital_20,4.72,East
P00221,Provider_221,City_21,TX,31.9686,-99.9018,ENT,Endocrinology,Specialty Care,40,220,30,2.96,0.06,TRUE,TRUE,In-network,268,FALSE,Hospital_21,1.48,East
P00222,Provider_222,City_22,FL,28.0444,-81.7103,Urology,Urology,Specialty Care,14,380,36,4.86,0.84,TRUE,FALSE,Out-of-network,105,FALSE,Hospital_22,3.94,North
P00223,Provider_223,City_23,NV,38.9026,-116.3194,Endocrinology,Cardiology,Specialty Care,39,400,22,4.04,0.01,TRUE,TRUE,In-network,409,TRUE,Hospital_23,2.57,East
P00224,Provider_224,City_24,NC,35.9096,-78.8693,Psychiatry,Urology,Specialty Care,27,250,28,2.13,0.57,TRUE,FALSE,Out-of-network,287,FALSE,Hospital_24,1.01,East
P00225,Provider_225,City_25,CA,36.9783,-119.2179,Orthopedics,Cardiology,Surgical,28,400,49,3.73,0.3,FALSE,TRUE,Out-of-network,194,FALSE,Hospital_25,4.82,East
P00226,Provider_226,City_26,AZ,34.2989,-110.8437,ENT,Orthopedics,Specialty Care,5,220,22,1.39,0.47,FALSE,FALSE,In-network,421,FALSE,Hospital_26,4.78,South
P00227,Provider_227,City_27,MA,42.7072,-71.0824,Orthopedics,Endocrinology,Surgical,36,400,44,1.73,0.15,TRUE,FALSE,Out-of-network,81,FALSE,Hospital_27,3.4,South
P00228,Provider_228,City_28,GA,32.5156,-82.5501,Neurology,Orthopedics,Specialty Care,21,450,28,4.96,0.13,TRUE,TRUE,In-network,274,FALSE,Hospital_28,1.23,East
P00229,Provider_229,City_29,PA,41.6033,-76.7945,Ophthalmology,Pediatrics,Specialty Care,13,180,32,2.43,0.9,FALSE,FALSE,In-network,103,TRUE,Hospital_29,4.53,West
P00230,Provider_230,City_30,MA,42.8572,-70.9324,ENT,Gastroenterology,Specialty Care,11,220,17,2.99,0.08,TRUE,FALSE,In-network,319,TRUE,Hospital_30,4.04,North
P00231,Provider_231,City_31,CO,39.5501,-105.7821,General Practice,General Practice,Primary Care,4,100,42,3.96,0.29,FALSE,TRUE,In-network,244,FALSE,Hospital_31,3.05,East
P00232,Provider_232,City_32,NC,35.8096,-78.9693,Ophthalmology,Gastroenterology,Specialty Care,6,180,29,4.48,0.98,TRUE,FALSE,In-network,429,FALSE,Hospital_32,4.85,South
P00233,Provider_233,City_33,WA,47.8511,-120.6401,Psychiatry,ENT,Specialty Care,29,250,6,2.24,0.28,TRUE,TRUE,In-network,286,TRUE,Hospital_33,4.63,West
P00234,Provider_234,City_34,CO,39.7001,-105.6321,Neurology,Cardiology,Specialty Care,18,450,19,1.64,0.32,FALSE,TRUE,In-network,363,TRUE,Hospital_34,1.55,West
P00235,Provider_235,City_35,AZ,34.2489,-110.8937,General Practice,Urology,Primary Care,40,100,17,4.35,0,FALSE,TRUE,Out-of-network,447,FALSE,Hospital_35,2.65,West
P00236,Provider_236,City_36,PA,41.4533,-76.9445,Gastroenterology,Endocrinology,Specialty Care,33,420,29,4.73,0.99,FALSE,FALSE,In-network,493,TRUE,Hospital_36,4.37,North
P00237,Provider_237,City_37,CA,37.0783,-119.1179,Endocrinology,Pediatrics,Specialty Care,5,400,25,3.61,0.99,TRUE,TRUE,In-network,429,FALSE,Hospital_37,2.4,North
P00238,Provider_238,City_38,NV,39.1526,-116.0694,General Practice,Orthopedics,Primary Care,7,100,30,3.58,0.71,TRUE,TRUE,In-network,471,FALSE,Hospital_38,4.18,East
P00239,Provider_239,City_39,TX,32.3686,-99.5018,Endocrinology,Pediatrics,Specialty Care,18,400,7,4.21,0.83,TRUE,TRUE,In-network,241,TRUE,Hospital_39,4.92,West
P00240,Provider_240,City_40,FL,28.4444,-81.3103,General Practice,Dermatology,Primary Care,25,100,60,4.42,0.01,FALSE,FALSE,Out-of-network,452,FALSE,Hospital_40,1.51,West
P00241,Provider_241,City_41,WA,47.7511,-120.7401,Urology,Neurology,Specialty Care,5,380,8,4.34,0.5,FALSE,FALSE,In-network,211,TRUE,Hospital_41,1.17,West
P00242,Provider_242,City_42,WA,47.8011,-120.6901,Psychiatry,Ophthalmology,Specialty Care,6,250,5,3.26,0.47,TRUE,TRUE,Out-of-network,272,TRUE,Hospital_42,3,East
P00243,Provider_243,City_43,WA,47.8511,-120.6401,Gastroenterology,Gastroenterology,Specialty Care,15,420,35,3.56,0.4,FALSE,TRUE,In-network,107,FALSE,Hospital_43,3.97,West
P00244,Provider_244,City_44,GA,32.3156,-82.7501,Orthopedics,Endocrinology,Surgical,8,400,34,4.3,0.84,TRUE,TRUE,In-network,341,TRUE,Hospital_44,3.75,East
P00245,Provider_245,City_45,AZ,34.2489,-110.8937,Neurology,Pediatrics,Specialty Care,16,450,41,4.58,0.12,TRUE,TRUE,Out-of-network,270,TRUE,Hospital_45,3.15,South
P00246,Provider_246,City_46,GA,32.4156,-82.6501,Endocrinology,Neurology,Specialty Care,4,400,54,4.22,0.28,TRUE,TRUE,Out-of-network,490,FALSE,Hospital_46,2.39,North
P00247,Provider_247,City_47,PA,41.5033,-76.8945,Urology,Orthopedics,Specialty Care,40,380,60,4.97,0.1,TRUE,FALSE,Out-of-network,55,FALSE,Hospital_47,3.84,West
P00248,Provider_248,City_48,IL,40.9831,-89.0485,Neurology,Neurology,Specialty Care,21,450,31,1.01,0.96,FALSE,TRUE,In-network,231,TRUE,Hospital_48,4.78,North
P00249,Provider_249,City_49,CO,39.9501,-105.3821,Neurology,Orthopedics,Specialty Care,11,450,37,3.76,0.1,FALSE,TRUE,Out-of-network,227,TRUE,Hospital_49,4.06,South
P00250,Provider_250,City_50,NV,39.2526,-115.9694,Urology,Endocrinology,Specialty Care,2,380,46,1.76,0.37,FALSE,FALSE,Out-of-network,63,TRUE,Hospital_50,4.16,North
P00251,Provider_251,City_51,NV,38.8026,-116.4194,Urology,Endocrinology,Specialty Care,39,380,55,2.89,0.96,TRUE,TRUE,Out-of-network,130,TRUE,Hospital_51,3.4,East
P00252,Provider_252,City_52,IL,40.6831,-89.3485,ENT,Pediatrics,Specialty Care,32,220,54,4.49,0.62,TRUE,TRUE,Out-of-network,100,TRUE,Hospital_52,4.68,South
P00253,Provider_253,City_53,MA,42.5072,-71.2824,Orthopedics,Orthopedics,Surgical,22,400,44,1.73,0.01,TRUE,TRUE,Out-of-network,164,TRUE,Hospital_53,2.1,West
P00254,Provider_254,City_54,OH,40.5673,-82.7571,Gastroenterology,Dermatology,Specialty Care,40,420,47,4.34,0.64,TRUE,FALSE,In-network,198,TRUE,Hospital_54,1.46,North
P00255,Provider_255,City_55,NC,35.9596,-78.8193,Neurology,ENT,Specialty Care,28,450,17,2.47,0.83,FALSE,TRUE,In-network,424,TRUE,Hospital_55,2.19,East
P00256,Provider_256,City_56,NV,39.0526,-116.1694,Ophthalmology,Psychiatry,Specialty Care,9,180,8,2.05,0.23,TRUE,FALSE,Out-of-network,316,FALSE,Hospital_56,1.25,North
P00257,Provider_257,City_57,IL,40.9331,-89.0985,ENT,ENT,Specialty Care,19,220,40,3.4,0.61,TRUE,TRUE,Out-of-network,281,TRUE,Hospital_57,4.4,East
P00258,Provider_258,City_58,MA,42.7572,-71.0324,Orthopedics,Cardiology,Surgical,3,400,6,3.94,0.9,TRUE,FALSE,Out-of-network,473,FALSE,Hospital_58,3.63,East
P00259,Provider_259,City_59,IL,41.0331,-88.9985,Endocrinology,ENT,Specialty Care,27,400,12,4.5,0.82,TRUE,FALSE,Out-of-network,499,TRUE,Hospital_59,3.89,East
P00260,Provider_260,City_60,MA,42.8572,-70.9324,Urology,ENT,Specialty Care,28,380,55,3.96,0.04,TRUE,TRUE,Out-of-network,282,FALSE,Hospital_60,2.88,South
P00261,Provider_261,City_61,NY,43.2994,-74.2179,Psychiatry,Neurology,Specialty Care,20,250,50,4.17,0.51,FALSE,FALSE,Out-of-network,130,FALSE,Hospital_61,4.12,West
P00262,Provider_262,City_62,MA,42.4572,-71.3324,Gastroenterology,Urology,Specialty Care,7,420,25,1.6,0.9,TRUE,TRUE,Out-of-network,104,FALSE,Hospital_62,2.65,South
P00263,Provider_263,City_63,NC,35.8596,-78.9193,Psychiatry,Endocrinology,Specialty Care,4,250,48,3.22,0.85,TRUE,TRUE,In-network,358,TRUE,Hospital_63,1.57,North
P00264,Provider_264,City_64,AZ,34.1989,-110.9437,Orthopedics,Orthopedics,Surgical,8,400,33,1.73,0.56,TRUE,TRUE,In-network,287,FALSE,Hospital_64,4.4,East
P00265,Provider_265,City_65,IL,40.8331,-89.1985,Psychiatry,ENT,Specialty Care,22,250,13,2.47,0.83,TRUE,TRUE,In-network,156,FALSE,Hospital_65,3.06,North
P00266,Provider_266,City_66,WA,48.0011,-120.4901,Urology,Dermatology,Specialty Care,10,380,56,2.31,0.79,TRUE,TRUE,In-network,78,TRUE,Hospital_66,1.26,North
P00267,Provider_267,City_67,MI,44.6148,-85.3024,Urology,Urology,Specialty Care,23,380,43,1.24,0.75,FALSE,FALSE,Out-of-network,99,TRUE,Hospital_67,1.15,East
P00268,Provider_268,City_68,NV,39.1526,-116.0694,Psychiatry,Endocrinology,Specialty Care,20,250,24,3.82,0.74,FALSE,FALSE,In-network,111,FALSE,Hospital_68,1.23,South
P00269,Provider_269,City_69,GA,32.5656,-82.5001,Neurology,Urology,Specialty Care,9,450,11,3.56,0.97,TRUE,TRUE,Out-of-network,209,FALSE,Hospital_69,4.9,East
P00270,Provider_270,City_70,AZ,34.4989,-110.6437,Gastroenterology,Psychiatry,Specialty Care,7,420,30,2.61,0.92,TRUE,TRUE,Out-of-network,241,TRUE,Hospital_70,2.49,East
P00271,Provider_271,City_71,NV,38.8026,-116.4194,ENT,Endocrinology,Specialty Care,21,220,5,4.37,0.81,TRUE,TRUE,Out-of-network,481,FALSE,Hospital_71,2.44,West
P00272,Provider_272,City_72,NY,43.3494,-74.1679,Psychiatry,General Practice,Specialty Care,14,250,45,3,0.96,FALSE,FALSE,Out-of-network,411,FALSE,Hospital_72,3.75,East
P00273,Provider_273,City_73,NY,43.3994,-74.1179,General Practice,ENT,Primary Care,28,100,57,3.97,0.28,TRUE,FALSE,In-network,439,FALSE,Hospital_73,2.2,North
P00274,Provider_274,City_74,NV,38.9526,-116.2694,Gastroenterology,Urology,Specialty Care,11,420,40,4.97,0.55,TRUE,TRUE,Out-of-network,60,TRUE,Hospital_74,1.74,West
P00275,Provider_275,City_75,MA,42.6072,-71.1824,Urology,Gastroenterology,Specialty Care,19,380,7,1.07,0.4,TRUE,FALSE,In-network,407,TRUE,Hospital_75,1.48,North
P00276,Provider_276,City_76,FL,28.2444,-81.5103,ENT,Endocrinology,Specialty Care,24,220,34,3.5,0.57,FALSE,FALSE,In-network,427,TRUE,Hospital_76,3.45,North
P00277,Provider_277,City_77,FL,28.2944,-81.4603,Cardiology,Dermatology,Specialty Care,8,500,12,3.32,0.43,TRUE,TRUE,Out-of-network,190,TRUE,Hospital_77,1.15,West
